Unnamed: 0,date,score,reviews,sentiment
175,2016-07-31 11:11:04,2,에어비엔비에 올리는 프로필 사진과 결제하고 난 다음 공식적인 신분증의 사진이 다르면 결제가 취소됨 고객센터에서 연락해서 본인인증 확인 설명 좀 하게 전화연결 부탁했더니 그 부서는 전화가 없는 부서라함 그냥 메일로 일 처리 할테니까 올때까지 기다리라고 함 예약하는게 너무 번거롭고 해결이 원만하지 못함 기본적으로 주민등록번호의 사진이 몇년전 찍은 사진이 대부분이라 프로필이라 다를거라는 생각을 인지 못한 듯,9
176,2016-08-03 15:32:34,4,계속 요청중이라고만 뜨고 환불처리가 안되는데 언제쯤 가능한가요,9
177,2016-08-04 07:26:33,1,검색필터가 칼삭,9
178,2016-08-04 14:19:17,1,대한민국 오피스텔 게스트하우스 불법인데 왜자꾸 게스트들 처기어와서 에어비엔비 보고 왔다 하는데요 여긴 불법도 돈만되면 다하나요,9
179,2016-08-04 21:26:59,1,죄송한데요어플에 문의할곳이 없어서 그러는데 예약한지 이틀됐다가 사정으로 취소했는데서비스수수료 랍시고3만2천원 가져가시고 6만사천원에서 2만팔천원받았는데 어떤 미친곳이 이틀만에 수수료를 3만2천원을 가져가요 적당하면 이해라도하지,9
180,2016-08-06 20:24:46,5,가족6명이 7박8일동안 편안하게 지낼수 있어서 좋았어요대중교통 이용도 쉬웠고 남대문시장 남산등이 가까워서 특히 좋았어요 생수를 챙기시는등 섬세하게 신경을 써 주셔서 감사했고 담에 기회가 생기면 꼭 다시 들리겠습니다 감사합니다,1
181,2016-08-08 16:59:10,1,고객센터가 어디있는지도 모르겠고 검색기록 지워지지도 않고 완전 최악,9
182,2016-08-09 15:01:25,5,후기 엉망이신 분들 방예약하고 당일취소하고이런분들같아보이네요,9
183,2016-08-12 11:59:17,2,예약해야하는데 이메일인증이 안되서 못하고 있습니다,7
184,2016-08-12 17:16:15,2,원래 구글 로그인계정으로 가입해놧었습니다 그런데 로그인오류뜨면서 고객지원팀께 문의하라고하시네요,9
185,2016-08-13 06:10:38,3,라고광고해놓고 펜션이랑 게스트하우스가 판치는데 관리안해요,9
186,2016-08-13 17:21:24,5,이에요,5
187,2016-08-16 12:44:31,1,최악임,9
188,2016-08-16 18:08:55,1,기본적으로 고객을 보호하려는 일말의 노력도 하지않는 서비스임 가입시 나도 모르는 사이에 카드에서 200달러정도가 security deposit으로 잡혀서 호스트가 돈 추가 요구하면 중재라는 명목으로 동의 없이 인출해감 고객센터 전화하면 자기들은 도와줄수있는게 없다고 반복함 다시는 이용안할 예정임 앱에는 고객문의 탭도 없음 고객응대 최악,9
189,2016-08-17 00:28:19,1,예약을 위한 3단계로서 이메일 인증을 하라는데 도대체 메일이 도통 안 오는게 어떻게 인증을 하라는 건지,9
190,2016-08-18 21:03:46,5,하카타역과 거리도 가깝고 시설도 맘에 듭니다 기차소음이 좀 나는게 단점이긴 하지만 딸아이와 좋은 추억 만들고 갑니다,0
191,2016-08-20 10:16:07,5,당일취소하고 수수료 욕하는사람들규정좀 보세요 사용할줄모르는사람들어려우시면 호텔예약하세요 인증못받는사람들고객센터연락만해도되는걸 고객센터어디냐고불평네이버쳐도나와요일본에서만4번째 이용중이지만 너무 편하고 좋습니다,7
192,2016-08-20 17:54:29,5,매우만족,0
193,2016-08-22 00:08:14,1,게스트하우스 찾아서 이제 예약하고 결제를 해야해서 예약확인을 누르는데 계속 결제 오류가 뜨네요이게 어떻게 된 일인지여행계획하고 그런게 다 물거품이 될 판입니다어찌된겁니까,7
194,2016-08-23 17:03:16,1,러시아가서 이 어플로 숙소 찾아보면 욕나옵니다가까운 블라디보스톡에만 가보면 이해할텐데왜 욕하는지,9
195,2016-08-24 09:01:17,5,숙박시설보다 편안하고 좋은 점이 더 있는 것 같네요,0
196,2016-08-26 09:29:13,5,싼가격으로 정말 편하게 쉬다 왔어요 강추에요역이랑 가까워서 더 좋구요 주인아주머니분도 정말 친절하셔요,0
197,2016-08-27 13:56:50,1,아니 예약한번하려고 앱깔아서 예약누르니 이메일인증하라길래 인증했지만 앱이랑 인터넷이랑 연동이 안되서 인터넷은 호스트등록하겠냐그러고 앱은 오류로 로긴할수없다그러고 내가잘못한줄알고 인터넷이랑 앱데이터도 초기화싹해서 했더니 그냥 앱이 그지같은거였음 인증했으면 내가 예약누른 거 예약진행이되어야지,9
198,2016-09-01 02:34:32,2,오류랑 느린 속도때문에 미쳐버릴거같아요 위시리스트 추가도 계속 오류떠서 3번 클릭해서 겨우 추가하고 무슨 검색결과가 5번 시도해서 한번나와요,9
199,2016-09-01 13:34:09,3,업데이트를 한후 오류 발생 혹시나해 삭제하고 다시 설치하니 된다 신경 좀 써주지,7
200,2016-09-02 09:49:45,1,오류로계속떠서 위시리스트로 들어가지지도못하고 메세지도못보내고 방 예약할라는데 그것도 안되고잇어요 조치좀 해주세요,9
201,2016-09-04 19:21:48,4,pc에서는 언어를 바꿀수있어서 영어로 보는게 편리했는데 앱은 원어 혹은 불완전한 한글 번역만 가능해서 불편해요,9
202,2016-09-05 19:48:08,4,문화체험 차 여행을 가려는데 다른 나라를 체험할수 있어서 좋음,0
203,2016-09-06 22:38:11,1,아니 도대체 신분증을 몇번이나 입력해야됩니까 이건뭐 하루종일신분증은 몇번이나 입력해도 계속인증하라하고이거뭐예요 진짜 짜증지댈,9
204,2016-09-07 00:45:01,2,앱을 까는데 100원이 결제 되었습니다 어찌 된 일인가요,9
205,2016-09-07 12:03:30,5,최상읮여행,0
206,2016-09-08 09:52:53,5,호스트와게스트를 함께보호해주고있어참좋아요,1
207,2016-09-09 16:53:07,1,예약완료되기전 인증문제때문에 결제가 번복되면서 예약완료건 외 취소를 해줘야되는데 한달째 취소처리를 안해주고있네요 전화를해서 문의를하면 담당자가 바뀌었다거나 담당부서가 바뀌었단 소리만책임회피만하고 문의에 대한 우선순위가 낮기때문에 처리가 안됬고 이제서야 우선순위를 높여준다는 말도 안되는 소리만참 이용하실분들 한번더생각해보세요 무슨문제 안생기면 좋겠지만 생긴다면 답이없습니다,9
208,2016-09-09 19:48:02,3,앱으로할땐 국내어디지역 어케설정해여 걍 한국 이렇게밖에 설정이안돼요 못찾는건지 없는건지,9
209,2016-09-11 20:46:33,1,아유 진짜 거지같은 어플이네 환불도 겁나 구리고 사기꾼 어플임 절대 사용해선 안될 어플 다들 조심하세요,9
210,2016-09-13 15:16:02,2,카드결제가 계속 오류나고요 일단 다른 카드로 긁었는데 결제가 안됐는데 갑자기 1120원 빠져나갔어요 왜이러나요,9
211,2016-09-14 08:14:29,3,필요 방 숫자 사용인원 등,5
212,2016-09-14 08:22:10,1,아니 웹에선 구글플러스로 가입했는데 앱에선 안 되다니 말이 되는 소립니까,9
213,2016-09-14 12:54:21,5,루시,5
214,2016-09-19 00:23:28,5,예쁜 집 정보가 많아요,5
215,2016-09-19 00:24:42,5,예약조건에 엄격 보통등 검색기능 추가 부탁드립니다,5
216,2016-09-22 19:45:04,1,고객센터에 확인해보니 한건은 숙소 중복결제고 두건은 뭘로빠져나갔는진 모르겠는데 에어비앤비로 빠져나가서 고객센터 통화했더니 확인되지않는다는 말로 책임회피중이시고요 월요일까지 타협점없이 우기시면 소보원에 신고 넣을 생각입니다 출금내역서 다 갖다줬고 6월에 일본 잘 다녀와서 믿고 다시 사용하려고했다가 된통 맞았습니다 진짜,9
217,2016-09-22 20:23:30,4,다양하네요,6
218,2016-09-22 23:33:41,2,필터 버튼 누르면 앱이 멈춥니다,5
219,2016-09-25 21:14:14,3,예약한 날이 한달 이상이라는 시간이 남아있는 상태이고 예약및결제한지 7시간만에 취소하려고했는데 50만 환불이라니 아무리 사전에 환불규정 엄격이라고 안내되어있어도 너무 심하다는 생각이 듬 개선필요 이 규정은 게스트보다 호스트가 유리한거 같네요 숙박하지않아도 돈벌어서 좋겠네요,9
220,2016-09-27 23:32:04,1,메일을 통한 인증을 받으려는데 계속 오류가 생기고 계속 메일보내고 오류 생기고비번도 변경되었는데 다시 변경메일을 통해 수정하려는데 또 오류가 생기고이런 앱은 처음임,9
221,2016-09-28 21:40:49,3,가격 8만원 이상짜리로 크레딧사용조건 충족했는데도 예약할때 여행크레딧이 적용이 안돼요,9
222,2016-10-03 15:15:04,1,앱이 아직 너무 불안정한것같아요,7
223,2016-10-05 11:05:39,1,에어비앤비로 제주도 게하 예약하려다가 암걸릴뻔함 앱 오류천지에 답답함 프로모션코드 입력하려고하면 가격 올라가있고 거지같다 계속 무한 반복하다가 짱나서 계좌이체함 네이버브랜드웹툰 홍보하던데 앱이따구로 만들고 홍보하지마라 진심 빡침 홍보할돈으로 앱이나 잘만들길 그리고 몰카당해도 제대로 조치도 안취한다고하니 궁금하신분들은 에어비앤비 몰카 라고 검색한번 해보시길 바랍니다 보안환불문제로 불안떨면서 휴가갈바엔 걍 돈좀 더주고 호텔을 가고말지,9
224,2016-10-07 19:01:40,1,숙속예약할려해서 로그인다하고 여권 메일 등록다했는데 확인하면 다시돌아가서 다시하라하고 다시하라하고 어플들어가도 인증안됐다하고 화딱지나네요 하,9
225,2016-10-10 15:46:41,1,페이스북으로 로긴해서 숙소예약했는데 핸드폰 바꾸고 앱 다시 깔아서 페이스북연동 로그인하니깐 계속회원가입하라고나옴 짜증몇시간째인지핸폰으로 로그인되야 현지가서 호스트랑 연락될텐데 어찌해야함 고객센터는어디있음어디서 물어봐야함 짜증나죽겠음,9
226,2016-10-11 12:54:15,1,코드한 오십번은 한거같아요 코드받아서 입력햇는데도 안되고 오류라고 뜨네요다른곳에서 숙소예약해야할듯,9
227,2016-10-11 21:17:35,2,위시 리스트 공유도 안되고 숙소 공유도 앱을 깔라느니이미 앱깔은지 오래 이것저것 오류투성이네요 수정해주세요,9
228,2016-10-16 00:58:45,1,오류투성이,9
229,2016-10-16 06:42:34,5,22 쿠폰 코드입니다 taeilj1,5
230,2016-10-16 22:00:13,1,앱을 잘 보고있다가 갑자기 예약오류라면서 예약도 안되고 사진도 한 장 밖에 보이지 않습니다 계속 그러네요 왜 그런거죠,9
231,2016-10-17 18:00:10,1,컴퓨터로 이용했을 때 구글로 로그인했는데 예약한 방을 앱으로 볼려고 로그인할려고 했더니 구글로그인이 안뜨네요,9
232,2016-10-22 18:17:37,5,여행에 필수,5
233,2016-10-23 21:21:16,3,앱에서 숙소보려고 누르면 계속 앱이 중지됐다고 뜨네요예약해야하는데,9
234,2016-10-27 16:26:08,1,구글로그인이 없어요,9
235,2016-10-28 23:39:29,5,에어비앤비로 여행 많이 다녔는데 항상 만족했어요 최고입니다,0
236,2016-10-29 23:53:18,1,달력이랑 예약사항 원래 같이 볼 수 있었는데 다시 클릭해서 달력 봐야되고 진짜 불편해졌음 오류도 많이 나고 제발 달력 예약사항 메세지랑 같이 보게 해주세요,9
237,2016-11-02 02:41:14,1,이메일을 보냈다는데 네이버메일엔 없네요 저보고 어쩌란거죠 다음껄로 해도 안돼요,9
238,2016-11-02 15:09:47,1,일본 여행 삼일전에 결제까지 마친 숙소에서 실수로 오버부킹되어 숙소를 제공할 수 없다고 연락이왔네요 에어비앤비에서는 그럴 경우 전액 환불 받을수 있다는 당연한 소리만 하고 덕분에 여행 가기도 전에 진이 빠지네요 수고하세요,9
239,2016-11-02 19:46:12,5,실용적임,5
240,2016-11-04 20:10:14,1,다른 예약업체와 신중하게 비교하길 이름 다르게 올라오고 더 비싼 경우 조심 추가요금 잘 확인 수수료는 절대 환불불가 및 여러모로 환불정책 안 좋음 그리고 나는 지도 안 뜸 미리보기 지도범위가 심하게 넓음 장난치나,9
241,2016-11-06 00:52:58,1,어차피 돈 내고 가는거 여행 가서는 편한게 낫습니다 결국 남의 집에서 지내는거라 편히 있기가 쉽지 않아요,6
242,2016-11-07 09:52:44,2,숙소예약 취소된 건이 두 번이나 결제되어서 고객센터에 연락했는데 대기시간도 엄청 길고 몇 번 걸어서 해결된건 없고 그리고 메일도 영어로만 줄줄 써놓고 밑에 한국어 적은건 엉터리 번역으로 해놓아서 무슨말인지 도저히 모르겠습니다 겨우 해석하니 우리는 환불했으니 카드사에서 연락해서 알아봐라네요 그래서 카드사에 연락해서 물어보니 한건만 환불취소되었다고 하고 정말 어이가 없습니다 결제는 그 쪽에서 두번 해놓고 소비자가 알아서 해결하라는 심보아닙니까 에어비엔비 2번째로 이용하는데 정말 문제해결을 엉망으로 하시네요,9
243,2016-11-07 13:31:58,4,예약된 숙소에 게스트 숫자가 웹이메일 에서는 정상적으로 표시 되는데 유난히 앱에서는 무조건 1명으로 표시되는 문제가 있습니다 비용과 연관되있는 소비자에게 민감한 문제이기에 한시라도 빨리 고쳐주셨으면 합니다,9
244,2016-11-07 18:55:00,1,몇번해보고 삭제,9
245,2016-11-09 23:35:29,1,메일 링크타라는데 네이버도 안되고 다음도 안되고암걸릴거같음,9
246,2016-11-14 20:31:16,1,예약다 끝내고 대금결제하고 확정받았는데 여행 5일남겨두고 일방적으로 예약취소 통보받았네요 호스트는 에어비앤비와 얘기해보라고하고 bnb는 고객센터로 연결되는 전화번호조차 나와있지않고 정말 어처구니없네요 다신 이용안할거고 지인들에게도 비추천할겁니다 정말 최악입니다,9
247,2016-11-17 18:16:02,5,베리 굿,0
248,2016-11-20 16:10:01,1,친구 초대하면 2만5천원 크레딧 증정하는게 있어요 저는 해봤는데 초대한사람 받은사람 그 누구도 안받았어요 받아보신분 있어요 무슨어플이 사용자늘릴라고 사용자 한테 사기치고 또 피드백남기니까 피드백에는 일일히 답변하지 않습니다 이짓거리나 하고 진짜 더럽네 물론 내 기분이,9
249,2016-11-22 10:32:03,4,댓글보면 막문제잇자그러는데 솔직히 호스트랑 의사소통만 좀하면 문제될거없고 매우좋음,6
250,2016-11-23 16:24:20,2,기간이 몇주나 남아있는데도 불구하고 환불하면 50 떼감 다른 사이트랑 잘 비교해보고 이용하세요,9
